"spectralSampleID","spectralSampleCode","wavelength","reflectanceCondition","reflectance"
"FSP_GUAN_20221021_1708",NA,2401,"black reference",0.0192754574240239
"FSP_GUAN_20221021_1708",NA,2402,"black reference",0.0193692984056524
"FSP_GUAN_20221021_1708",NA,2403,"black reference",0.0195167548307555
"FSP_GUAN_20221021_1708",NA,2404,"black reference",0.019628056236722
"FSP_GUAN_20221021_1708",NA,2405,"black reference",0.0197321911799789
"FSP_GUAN_20221021_1708",NA,2406,"black reference",0.0197542471436676
"FSP_GUAN_20221021_1708",NA,2407,"black reference",0.0197214526854789
"FSP_GUAN_20221021_1708",NA,2408,"black reference",0.0196805548958823
"FSP_GUAN_20221021_1708",NA,2409,"black reference",0.0195912216892328
"FSP_GUAN_20221021_1708",NA,2410,"black reference",0.0195265188914745
"FSP_GUAN_20221021_1708",NA,2411,"black reference",0.019514221094322
"FSP_GUAN_20221021_1708",NA,2412,"black reference",0.0195095032814071
"FSP_GUAN_20221021_1708",NA,2413,"black reference",0.0195448253199249
"FSP_GUAN_20221021_1708",NA,2414,"black reference",0.0195826812955779
"FSP_GUAN_20221021_1708",NA,2415,"black reference",0.0195785598060346
"FSP_GUAN_20221021_1708",NA,2416,"black reference",0.0196024434762946
"FSP_GUAN_20221021_1708",NA,2417,"black reference",0.0196435403665158
"FSP_GUAN_20221021_1708",NA,2418,"black reference",0.0195810714893197
"FSP_GUAN_20221021_1708",NA,2419,"black reference",0.0194557282856995
"FSP_GUAN_20221021_1708",NA,2420,"black reference",0.0194229855169035
"FSP_GUAN_20221021_1708",NA,2421,"black reference",0.0194055897786605
"FSP_GUAN_20221021_1708",NA,2422,"black reference",0.0194351727196825
"FSP_GUAN_20221021_1708",NA,2423,"black reference",0.019561005481284
"FSP_GUAN_20221021_1708",NA,2424,"black reference",0.0195345821793856
"FSP_GUAN_20221021_1708",NA,2425,"black reference",0.0194722281687922
"FSP_GUAN_20221021_1708",NA,2426,"black reference",0.019544592490532
"FSP_GUAN_20221021_1708",NA,2427,"black reference",0.0195897671732746
"FSP_GUAN_20221021_1708",NA,2428,"black reference",0.0196548247808994
"FSP_GUAN_20221021_1708",NA,2429,"black reference",0.0197385842486274
"FSP_GUAN_20221021_1708",NA,2430,"black reference",0.0196620154102281
"FSP_GUAN_20221021_1708",NA,2431,"black reference",0.0195928975354758
"FSP_GUAN_20221021_1708",NA,2432,"black reference",0.0196748933277262
"FSP_GUAN_20221021_1708",NA,2433,"black reference",0.0196638512527886
"FSP_GUAN_20221021_1708",NA,2434,"black reference",0.0196503175264148
"FSP_GUAN_20221021_1708",NA,2435,"black reference",0.0197239863911112
"FSP_GUAN_20221021_1708",NA,2436,"black reference",0.0197128115749973
"FSP_GUAN_20221021_1708",NA,2437,"black reference",0.019796378903028
"FSP_GUAN_20221021_1708",NA,2438,"black reference",0.0198465582215804
"FSP_GUAN_20221021_1708",NA,2439,"black reference",0.0197617074760896
"FSP_GUAN_20221021_1708",NA,2440,"black reference",0.0197829990461276
"FSP_GUAN_20221021_1708",NA,2441,"black reference",0.0197644006892263
"FSP_GUAN_20221021_1708",NA,2442,"black reference",0.0196962127253994
"FSP_GUAN_20221021_1708",NA,2443,"black reference",0.0196811799713225
"FSP_GUAN_20221021_1708",NA,2444,"black reference",0.0196641069372923
"FSP_GUAN_20221021_1708",NA,2445,"black reference",0.0197221989750191
"FSP_GUAN_20221021_1708",NA,2446,"black reference",0.0196511243331017
"FSP_GUAN_20221021_1708",NA,2447,"black reference",0.0195343936796352
"FSP_GUAN_20221021_1708",NA,2448,"black reference",0.0196044072147781
"FSP_GUAN_20221021_1708",NA,2449,"black reference",0.0195240241747704
"FSP_GUAN_20221021_1708",NA,2450,"black reference",0.0194200593300655
"FSP_GUAN_20221021_1708",NA,2451,"black reference",0.0193773070798815
"FSP_GUAN_20221021_1708",NA,2452,"black reference",0.0192024313859834
"FSP_GUAN_20221021_1708",NA,2453,"black reference",0.0191933937303888
"FSP_GUAN_20221021_1708",NA,2454,"black reference",0.019323028756248
"FSP_GUAN_20221021_1708",NA,2455,"black reference",0.0194565317772768
"FSP_GUAN_20221021_1708",NA,2456,"black reference",0.019658383313221
"FSP_GUAN_20221021_1708",NA,2457,"black reference",0.0195607638118954
"FSP_GUAN_20221021_1708",NA,2458,"black reference",0.0194274114869181
"FSP_GUAN_20221021_1708",NA,2459,"black reference",0.0194915869428014
"FSP_GUAN_20221021_1708",NA,2460,"black reference",0.0194943667369578
"FSP_GUAN_20221021_1708",NA,2461,"black reference",0.0195580026964094
"FSP_GUAN_20221021_1708",NA,2462,"black reference",0.0197087727628517
"FSP_GUAN_20221021_1708",NA,2463,"black reference",0.0198764512543087
"FSP_GUAN_20221021_1708",NA,2464,"black reference",0.019869493819302
"FSP_GUAN_20221021_1708",NA,2465,"black reference",0.0198667398117758
"FSP_GUAN_20221021_1708",NA,2466,"black reference",0.0198403871838865
"FSP_GUAN_20221021_1708",NA,2467,"black reference",0.0197573759567002
"FSP_GUAN_20221021_1708",NA,2468,"black reference",0.0197879546486883
"FSP_GUAN_20221021_1708",NA,2469,"black reference",0.019676324871777
"FSP_GUAN_20221021_1708",NA,2470,"black reference",0.0195837713726393
"FSP_GUAN_20221021_1708",NA,2471,"black reference",0.0195221559771358
"FSP_GUAN_20221021_1708",NA,2472,"black reference",0.0194848945066193
"FSP_GUAN_20221021_1708",NA,2473,"black reference",0.0197178931689978
"FSP_GUAN_20221021_1708",NA,2474,"black reference",0.0197679160234084
"FSP_GUAN_20221021_1708",NA,2475,"black reference",0.0197061776779369
"FSP_GUAN_20221021_1708",NA,2476,"black reference",0.0197456804328685
"FSP_GUAN_20221021_1708",NA,2477,"black reference",0.0194314878052831
"FSP_GUAN_20221021_1708",NA,2478,"black reference",0.0195075078607378
"FSP_GUAN_20221021_1708",NA,2479,"black reference",0.0197594974085694
"FSP_GUAN_20221021_1708",NA,2480,"black reference",0.0195153599859191
"FSP_GUAN_20221021_1708",NA,2481,"black reference",0.0195590084672792
"FSP_GUAN_20221021_1708",NA,2482,"black reference",0.0198198752163388
"FSP_GUAN_20221021_1708",NA,2483,"black reference",0.0199458477821061
"FSP_GUAN_20221021_1708",NA,2484,"black reference",0.0204022248006951
"FSP_GUAN_20221021_1708",NA,2485,"black reference",0.0205683346885105
"FSP_GUAN_20221021_1708",NA,2486,"black reference",0.0202081295584839
"FSP_GUAN_20221021_1708",NA,2487,"black reference",0.0201705519007755
"FSP_GUAN_20221021_1708",NA,2488,"black reference",0.0203805656967921
"FSP_GUAN_20221021_1708",NA,2489,"black reference",0.0204749785139363
"FSP_GUAN_20221021_1708",NA,2490,"black reference",0.0206642520416454
"FSP_GUAN_20221021_1708",NA,2491,"black reference",0.0204652861710752
"FSP_GUAN_20221021_1708",NA,2492,"black reference",0.0199086152414782
"FSP_GUAN_20221021_1708",NA,2493,"black reference",0.0198591330551227
"FSP_GUAN_20221021_1708",NA,2494,"black reference",0.0195874724650037
"FSP_GUAN_20221021_1708",NA,2495,"black reference",0.0196903714730632
"FSP_GUAN_20221021_1708",NA,2496,"black reference",0.0206114236708958
"FSP_GUAN_20221021_1708",NA,2497,"black reference",0.0206492642656282
"FSP_GUAN_20221021_1708",NA,2498,"black reference",0.0204686441809048
"FSP_GUAN_20221021_1708",NA,2499,"black reference",0.0208172226957416
"FSP_GUAN_20221021_1708",NA,2500,"black reference",0.0203487951065841
"FSP_GUAN_20221021_1708",NA,350,"top of foliage (sunward) on black reference",0.127319225642376
"FSP_GUAN_20221021_1708",NA,351,"top of foliage (sunward) on black reference",0.120341267035608
"FSP_GUAN_20221021_1708",NA,352,"top of foliage (sunward) on black reference",0.115691803332749
"FSP_GUAN_20221021_1708",NA,353,"top of foliage (sunward) on black reference",0.112736191752175
"FSP_GUAN_20221021_1708",NA,354,"top of foliage (sunward) on black reference",0.106164304156895
"FSP_GUAN_20221021_1708",NA,355,"top of foliage (sunward) on black reference",0.100377491793972
"FSP_GUAN_20221021_1708",NA,356,"top of foliage (sunward) on black reference",0.100011218320114
"FSP_GUAN_20221021_1708",NA,357,"top of foliage (sunward) on black reference",0.107059742752068
"FSP_GUAN_20221021_1708",NA,358,"top of foliage (sunward) on black reference",0.105147072216965
"FSP_GUAN_20221021_1708",NA,359,"top of foliage (sunward) on black reference",0.100501843263261
"FSP_GUAN_20221021_1708",NA,360,"top of foliage (sunward) on black reference",0.0996521390860622
"FSP_GUAN_20221021_1708",NA,361,"top of foliage (sunward) on black reference",0.104990444065645
"FSP_GUAN_20221021_1708",NA,362,"top of foliage (sunward) on black reference",0.100776100353004
"FSP_GUAN_20221021_1708",NA,363,"top of foliage (sunward) on black reference",0.0927180427608058
"FSP_GUAN_20221021_1708",NA,364,"top of foliage (sunward) on black reference",0.090640425966181
"FSP_GUAN_20221021_1708",NA,365,"top of foliage (sunward) on black reference",0.0934283521889894
"FSP_GUAN_20221021_1708",NA,366,"top of foliage (sunward) on black reference",0.0914908061962934
"FSP_GUAN_20221021_1708",NA,367,"top of foliage (sunward) on black reference",0.0855556425500301
"FSP_GUAN_20221021_1708",NA,368,"top of foliage (sunward) on black reference",0.0837630885557316
"FSP_GUAN_20221021_1708",NA,369,"top of foliage (sunward) on black reference",0.0838372309975096
"FSP_GUAN_20221021_1708",NA,370,"top of foliage (sunward) on black reference",0.0845283921368036
"FSP_GUAN_20221021_1708",NA,371,"top of foliage (sunward) on black reference",0.0843773068602632
"FSP_GUAN_20221021_1708",NA,372,"top of foliage (sunward) on black reference",0.0820301120975626
"FSP_GUAN_20221021_1708",NA,373,"top of foliage (sunward) on black reference",0.0792761618363852
"FSP_GUAN_20221021_1708",NA,374,"top of foliage (sunward) on black reference",0.0759039733587683
"FSP_GUAN_20221021_1708",NA,375,"top of foliage (sunward) on black reference",0.0731005167721445
"FSP_GUAN_20221021_1708",NA,376,"top of foliage (sunward) on black reference",0.077109234162536
"FSP_GUAN_20221021_1708",NA,377,"top of foliage (sunward) on black reference",0.0776983386819801
"FSP_GUAN_20221021_1708",NA,378,"top of foliage (sunward) on black reference",0.0749099004643457
"FSP_GUAN_20221021_1708",NA,379,"top of foliage (sunward) on black reference",0.073738049838694
"FSP_GUAN_20221021_1708",NA,380,"top of foliage (sunward) on black reference",0.0729822849639853
"FSP_GUAN_20221021_1708",NA,381,"top of foliage (sunward) on black reference",0.0718295748628166
"FSP_GUAN_20221021_1708",NA,382,"top of foliage (sunward) on black reference",0.0702665858084355
"FSP_GUAN_20221021_1708",NA,383,"top of foliage (sunward) on black reference",0.068795982200476
"FSP_GUAN_20221021_1708",NA,384,"top of foliage (sunward) on black reference",0.070342921043187
"FSP_GUAN_20221021_1708",NA,385,"top of foliage (sunward) on black reference",0.0713813794738885
"FSP_GUAN_20221021_1708",NA,386,"top of foliage (sunward) on black reference",0.0696213537412873
"FSP_GUAN_20221021_1708",NA,387,"top of foliage (sunward) on black reference",0.0694526493136562
"FSP_GUAN_20221021_1708",NA,388,"top of foliage (sunward) on black reference",0.0676891849049296
"FSP_GUAN_20221021_1708",NA,389,"top of foliage (sunward) on black reference",0.0660857256877008
"FSP_GUAN_20221021_1708",NA,390,"top of foliage (sunward) on black reference",0.0671795572947699
"FSP_GUAN_20221021_1708",NA,391,"top of foliage (sunward) on black reference",0.0667708766882964
"FSP_GUAN_20221021_1708",NA,392,"top of foliage (sunward) on black reference",0.065501057646323
"FSP_GUAN_20221021_1708",NA,393,"top of foliage (sunward) on black reference",0.0645053969504415
"FSP_GUAN_20221021_1708",NA,394,"top of foliage (sunward) on black reference",0.0650084905131547
"FSP_GUAN_20221021_1708",NA,395,"top of foliage (sunward) on black reference",0.0661415664645407
"FSP_GUAN_20221021_1708",NA,396,"top of foliage (sunward) on black reference",0.0667964256876877
"FSP_GUAN_20221021_1708",NA,397,"top of foliage (sunward) on black reference",0.0664950403396195
"FSP_GUAN_20221021_1708",NA,398,"top of foliage (sunward) on black reference",0.0663870476459235
"FSP_GUAN_20221021_1708",NA,399,"top of foliage (sunward) on black reference",0.0649386543177404
"FSP_GUAN_20221021_1708",NA,400,"top of foliage (sunward) on black reference",0.0643791355424404
"FSP_GUAN_20221021_1708",NA,401,"top of foliage (sunward) on black reference",0.0667675772023419
"FSP_GUAN_20221021_1708",NA,402,"top of foliage (sunward) on black reference",0.0659542944656782
"FSP_GUAN_20221021_1708",NA,403,"top of foliage (sunward) on black reference",0.0649734147198188
"FSP_GUAN_20221021_1708",NA,404,"top of foliage (sunward) on black reference",0.0649207826676271
"FSP_GUAN_20221021_1708",NA,405,"top of foliage (sunward) on black reference",0.0647800663995761
"FSP_GUAN_20221021_1708",NA,406,"top of foliage (sunward) on black reference",0.0654536409700806
"FSP_GUAN_20221021_1708",NA,407,"top of foliage (sunward) on black reference",0.0657369721039633
"FSP_GUAN_20221021_1708",NA,408,"top of foliage (sunward) on black reference",0.0652693886743146
"FSP_GUAN_20221021_1708",NA,409,"top of foliage (sunward) on black reference",0.065796924224787
"FSP_GUAN_20221021_1708",NA,410,"top of foliage (sunward) on black reference",0.065733796820609
"FSP_GUAN_20221021_1708",NA,411,"top of foliage (sunward) on black reference",0.0657498380053262
"FSP_GUAN_20221021_1708",NA,412,"top of foliage (sunward) on black reference",0.0666721258754203
"FSP_GUAN_20221021_1708",NA,413,"top of foliage (sunward) on black reference",0.0670682644491461
"FSP_GUAN_20221021_1708",NA,414,"top of foliage (sunward) on black reference",0.0664386733568926
"FSP_GUAN_20221021_1708",NA,415,"top of foliage (sunward) on black reference",0.0653173589133999
"FSP_GUAN_20221021_1708",NA,416,"top of foliage (sunward) on black reference",0.0650597616077541
"FSP_GUAN_20221021_1708",NA,417,"top of foliage (sunward) on black reference",0.0653570671801279
"FSP_GUAN_20221021_1708",NA,418,"top of foliage (sunward) on black reference",0.0660299224383883
"FSP_GUAN_20221021_1708",NA,419,"top of foliage (sunward) on black reference",0.0665315710473829
"FSP_GUAN_20221021_1708",NA,420,"top of foliage (sunward) on black reference",0.0654058933999863
"FSP_GUAN_20221021_1708",NA,421,"top of foliage (sunward) on black reference",0.0652652769261161
"FSP_GUAN_20221021_1708",NA,422,"top of foliage (sunward) on black reference",0.0655406726748674
"FSP_GUAN_20221021_1708",NA,423,"top of foliage (sunward) on black reference",0.0650226944088674
"FSP_GUAN_20221021_1708",NA,424,"top of foliage (sunward) on black reference",0.0655365647191039
"FSP_GUAN_20221021_1708",NA,425,"top of foliage (sunward) on black reference",0.0652249029058674
"FSP_GUAN_20221021_1708",NA,426,"top of foliage (sunward) on black reference",0.0643435569799301
"FSP_GUAN_20221021_1708",NA,427,"top of foliage (sunward) on black reference",0.0650746822695003
"FSP_GUAN_20221021_1708",NA,428,"top of foliage (sunward) on black reference",0.0650553114982781
"FSP_GUAN_20221021_1708",NA,429,"top of foliage (sunward) on black reference",0.064892649409219
"FSP_GUAN_20221021_1708",NA,430,"top of foliage (sunward) on black reference",0.0650516659827954
"FSP_GUAN_20221021_1708",NA,431,"top of foliage (sunward) on black reference",0.0645754939529855
"FSP_GUAN_20221021_1708",NA,432,"top of foliage (sunward) on black reference",0.0642934810771511
"FSP_GUAN_20221021_1708",NA,433,"top of foliage (sunward) on black reference",0.0642402452203318
"FSP_GUAN_20221021_1708",NA,434,"top of foliage (sunward) on black reference",0.0641268298165792
"FSP_GUAN_20221021_1708",NA,435,"top of foliage (sunward) on black reference",0.0638077428027057
"FSP_GUAN_20221021_1708",NA,436,"top of foliage (sunward) on black reference",0.063729295649791
"FSP_GUAN_20221021_1708",NA,437,"top of foliage (sunward) on black reference",0.0637988829762368
"FSP_GUAN_20221021_1708",NA,438,"top of foliage (sunward) on black reference",0.0634134966971203
"FSP_GUAN_20221021_1708",NA,439,"top of foliage (sunward) on black reference",0.0634609530552179
"FSP_GUAN_20221021_1708",NA,440,"top of foliage (sunward) on black reference",0.0636688700542539
"FSP_GUAN_20221021_1708",NA,441,"top of foliage (sunward) on black reference",0.063718289872244
"FSP_GUAN_20221021_1708",NA,442,"top of foliage (sunward) on black reference",0.0637489830615553
"FSP_GUAN_20221021_1708",NA,443,"top of foliage (sunward) on black reference",0.0635945934003585
"FSP_GUAN_20221021_1708",NA,444,"top of foliage (sunward) on black reference",0.0634000501750399
"FSP_GUAN_20221021_1708",NA,445,"top of foliage (sunward) on black reference",0.0634620692497334
"FSP_GUAN_20221021_1708",NA,446,"top of foliage (sunward) on black reference",0.0637185665853015
"FSP_GUAN_20221021_1708",NA,447,"top of foliage (sunward) on black reference",0.0640486881615688
"FSP_GUAN_20221021_1708",NA,448,"top of foliage (sunward) on black reference",0.0643033660932869
"FSP_GUAN_20221021_1708",NA,449,"top of foliage (sunward) on black reference",0.064311583908838
"FSP_GUAN_20221021_1708",NA,450,"top of foliage (sunward) on black reference",0.0643473203986657
"FSP_GUAN_20221021_1708",NA,451,"top of foliage (sunward) on black reference",0.0644868198168072
"FSP_GUAN_20221021_1708",NA,452,"top of foliage (sunward) on black reference",0.064751954440378
"FSP_GUAN_20221021_1708",NA,453,"top of foliage (sunward) on black reference",0.0651557829318505
"FSP_GUAN_20221021_1708",NA,454,"top of foliage (sunward) on black reference",0.0653211337169639
"FSP_GUAN_20221021_1708",NA,455,"top of foliage (sunward) on black reference",0.0652249416031351
"FSP_GUAN_20221021_1708",NA,456,"top of foliage (sunward) on black reference",0.0651091713112546
"FSP_GUAN_20221021_1708",NA,457,"top of foliage (sunward) on black reference",0.0652756510925228
"FSP_GUAN_20221021_1708",NA,458,"top of foliage (sunward) on black reference",0.0653973446380439
"FSP_GUAN_20221021_1708",NA,459,"top of foliage (sunward) on black reference",0.0653207574374854
"FSP_GUAN_20221021_1708",NA,460,"top of foliage (sunward) on black reference",0.0652779159633841
"FSP_GUAN_20221021_1708",NA,461,"top of foliage (sunward) on black reference",0.0653027135527274
"FSP_GUAN_20221021_1708",NA,462,"top of foliage (sunward) on black reference",0.0652946366854559
"FSP_GUAN_20221021_1708",NA,463,"top of foliage (sunward) on black reference",0.0652210928346035
"FSP_GUAN_20221021_1708",NA,464,"top of foliage (sunward) on black reference",0.0654572775329359
"FSP_GUAN_20221021_1708",NA,465,"top of foliage (sunward) on black reference",0.0653825761464608
"FSP_GUAN_20221021_1708",NA,466,"top of foliage (sunward) on black reference",0.0650679265092869
"FSP_GUAN_20221021_1708",NA,467,"top of foliage (sunward) on black reference",0.0651228574112944
"FSP_GUAN_20221021_1708",NA,468,"top of foliage (sunward) on black reference",0.0651307628371076
"FSP_GUAN_20221021_1708",NA,469,"top of foliage (sunward) on black reference",0.0651330943062033
"FSP_GUAN_20221021_1708",NA,470,"top of foliage (sunward) on black reference",0.0652112629239633
"FSP_GUAN_20221021_1708",NA,471,"top of foliage (sunward) on black reference",0.065411903969338
"FSP_GUAN_20221021_1708",NA,472,"top of foliage (sunward) on black reference",0.0654404341761628
"FSP_GUAN_20221021_1708",NA,473,"top of foliage (sunward) on black reference",0.0653601472230751
"FSP_GUAN_20221021_1708",NA,474,"top of foliage (sunward) on black reference",0.0653758028621374
"FSP_GUAN_20221021_1708",NA,475,"top of foliage (sunward) on black reference",0.0656001247480246
"FSP_GUAN_20221021_1708",NA,476,"top of foliage (sunward) on black reference",0.065727441348473
"FSP_GUAN_20221021_1708",NA,477,"top of foliage (sunward) on black reference",0.0656839176459551
"FSP_GUAN_20221021_1708",NA,478,"top of foliage (sunward) on black reference",0.0657134482484433
"FSP_GUAN_20221021_1708",NA,479,"top of foliage (sunward) on black reference",0.0658456454395475
"FSP_GUAN_20221021_1708",NA,480,"top of foliage (sunward) on black reference",0.0660957364999479
"FSP_GUAN_20221021_1708",NA,481,"top of foliage (sunward) on black reference",0.0663813772670964
"FSP_GUAN_20221021_1708",NA,482,"top of foliage (sunward) on black reference",0.0663508385627058
"FSP_GUAN_20221021_1708",NA,483,"top of foliage (sunward) on black reference",0.0662105950373642
"FSP_GUAN_20221021_1708",NA,484,"top of foliage (sunward) on black reference",0.0662495146989946
"FSP_GUAN_20221021_1708",NA,485,"top of foliage (sunward) on black reference",0.0667043776673683
"FSP_GUAN_20221021_1708",NA,486,"top of foliage (sunward) on black reference",0.0669580937343465
"FSP_GUAN_20221021_1708",NA,487,"top of foliage (sunward) on black reference",0.0670608262102574
"FSP_GUAN_20221021_1708",NA,488,"top of foliage (sunward) on black reference",0.0671464978516167
"FSP_GUAN_20221021_1708",NA,489,"top of foliage (sunward) on black reference",0.0673280027947765
"FSP_GUAN_20221021_1708",NA,490,"top of foliage (sunward) on black reference",0.0676668961473637
"FSP_GUAN_20221021_1708",NA,491,"top of foliage (sunward) on black reference",0.0680358212023262
"FSP_GUAN_20221021_1708",NA,492,"top of foliage (sunward) on black reference",0.06832744022106
"FSP_GUAN_20221021_1708",NA,493,"top of foliage (sunward) on black reference",0.0688638884743098
"FSP_GUAN_20221021_1708",NA,494,"top of foliage (sunward) on black reference",0.0693295985252309
"FSP_GUAN_20221021_1708",NA,495,"top of foliage (sunward) on black reference",0.0697484667650958
"FSP_GUAN_20221021_1708",NA,496,"top of foliage (sunward) on black reference",0.0704386053228752
"FSP_GUAN_20221021_1708",NA,497,"top of foliage (sunward) on black reference",0.0712765121363835
"FSP_GUAN_20221021_1708",NA,498,"top of foliage (sunward) on black reference",0.072040983886684
"FSP_GUAN_20221021_1708",NA,499,"top of foliage (sunward) on black reference",0.0726525397295179
"FSP_GUAN_20221021_1708",NA,500,"top of foliage (sunward) on black reference",0.0733643383175473
"FSP_GUAN_20221021_1708",NA,501,"top of foliage (sunward) on black reference",0.0742395904537949
"FSP_GUAN_20221021_1708",NA,502,"top of foliage (sunward) on black reference",0.075318677345071
"FSP_GUAN_20221021_1708",NA,503,"top of foliage (sunward) on black reference",0.0765774606141676
"FSP_GUAN_20221021_1708",NA,504,"top of foliage (sunward) on black reference",0.0777404806353847
"FSP_GUAN_20221021_1708",NA,505,"top of foliage (sunward) on black reference",0.0789610575492849
"FSP_GUAN_20221021_1708",NA,506,"top of foliage (sunward) on black reference",0.0804068595848424
"FSP_GUAN_20221021_1708",NA,507,"top of foliage (sunward) on black reference",0.0821871911761643
"FSP_GUAN_20221021_1708",NA,508,"top of foliage (sunward) on black reference",0.0839070025627184
"FSP_GUAN_20221021_1708",NA,509,"top of foliage (sunward) on black reference",0.0857510418892891
"FSP_GUAN_20221021_1708",NA,510,"top of foliage (sunward) on black reference",0.0878482986236877
"FSP_GUAN_20221021_1708",NA,511,"top of foliage (sunward) on black reference",0.0896666435701214
"FSP_GUAN_20221021_1708",NA,512,"top of foliage (sunward) on black reference",0.0917140615988288
"FSP_GUAN_20221021_1708",NA,513,"top of foliage (sunward) on black reference",0.0941362664852229
"FSP_GUAN_20221021_1708",NA,514,"top of foliage (sunward) on black reference",0.0968067186522166
"FSP_GUAN_20221021_1708",NA,515,"top of foliage (sunward) on black reference",0.0994699727629237
"FSP_GUAN_20221021_1708",NA,516,"top of foliage (sunward) on black reference",0.102063390924369
"FSP_GUAN_20221021_1708",NA,517,"top of foliage (sunward) on black reference",0.104622076499877
"FSP_GUAN_20221021_1708",NA,518,"top of foliage (sunward) on black reference",0.107281375978986
"FSP_GUAN_20221021_1708",NA,519,"top of foliage (sunward) on black reference",0.110206782763538
"FSP_GUAN_20221021_1708",NA,520,"top of foliage (sunward) on black reference",0.113270894948104
"FSP_GUAN_20221021_1708",NA,521,"top of foliage (sunward) on black reference",0.11625446504141
"FSP_GUAN_20221021_1708",NA,522,"top of foliage (sunward) on black reference",0.119126486036018
"FSP_GUAN_20221021_1708",NA,523,"top of foliage (sunward) on black reference",0.1217756974165
"FSP_GUAN_20221021_1708",NA,524,"top of foliage (sunward) on black reference",0.124297444751647
"FSP_GUAN_20221021_1708",NA,525,"top of foliage (sunward) on black reference",0.126964331233181
"FSP_GUAN_20221021_1708",NA,526,"top of foliage (sunward) on black reference",0.129520012154071
"FSP_GUAN_20221021_1708",NA,527,"top of foliage (sunward) on black reference",0.131898234099967
"FSP_GUAN_20221021_1708",NA,528,"top of foliage (sunward) on black reference",0.134075615858386
"FSP_GUAN_20221021_1708",NA,529,"top of foliage (sunward) on black reference",0.136031109467921
"FSP_GUAN_20221021_1708",NA,530,"top of foliage (sunward) on black reference",0.137781517860583
"FSP_GUAN_20221021_1708",NA,531,"top of foliage (sunward) on black reference",0.13941650838632
"FSP_GUAN_20221021_1708",NA,532,"top of foliage (sunward) on black reference",0.14103755878526
"FSP_GUAN_20221021_1708",NA,533,"top of foliage (sunward) on black reference",0.142513744428569
"FSP_GUAN_20221021_1708",NA,534,"top of foliage (sunward) on black reference",0.143768658168824
"FSP_GUAN_20221021_1708",NA,535,"top of foliage (sunward) on black reference",0.144820995242657
"FSP_GUAN_20221021_1708",NA,536,"top of foliage (sunward) on black reference",0.145815153772213
"FSP_GUAN_20221021_1708",NA,537,"top of foliage (sunward) on black reference",0.146677267873342
"FSP_GUAN_20221021_1708",NA,538,"top of foliage (sunward) on black reference",0.147436222807037
"FSP_GUAN_20221021_1708",NA,539,"top of foliage (sunward) on black reference",0.148145469052705
"FSP_GUAN_20221021_1708",NA,540,"top of foliage (sunward) on black reference",0.148856495342997
"FSP_GUAN_20221021_1708",NA,541,"top of foliage (sunward) on black reference",0.149466141682679
"FSP_GUAN_20221021_1708",NA,542,"top of foliage (sunward) on black reference",0.149994389968161
"FSP_GUAN_20221021_1708",NA,543,"top of foliage (sunward) on black reference",0.150566145531782
"FSP_GUAN_20221021_1708",NA,544,"top of foliage (sunward) on black reference",0.151146570610036
"FSP_GUAN_20221021_1708",NA,545,"top of foliage (sunward) on black reference",0.151631793112093
"FSP_GUAN_20221021_1708",NA,546,"top of foliage (sunward) on black reference",0.151989378421818
"FSP_GUAN_20221021_1708",NA,547,"top of foliage (sunward) on black reference",0.152373189102735
"FSP_GUAN_20221021_1708",NA,548,"top of foliage (sunward) on black reference",0.152793088183313
"FSP_GUAN_20221021_1708",NA,549,"top of foliage (sunward) on black reference",0.153185811068832
"FSP_GUAN_20221021_1708",NA,550,"top of foliage (sunward) on black reference",0.153451122337516
"FSP_GUAN_20221021_1708",NA,551,"top of foliage (sunward) on black reference",0.153530416307735
"FSP_GUAN_20221021_1708",NA,552,"top of foliage (sunward) on black reference",0.153539489023394
"FSP_GUAN_20221021_1708",NA,553,"top of foliage (sunward) on black reference",0.153497403520169
"FSP_GUAN_20221021_1708",NA,554,"top of foliage (sunward) on black reference",0.153275692163785
"FSP_GUAN_20221021_1708",NA,555,"top of foliage (sunward) on black reference",0.15287804928001
"FSP_GUAN_20221021_1708",NA,556,"top of foliage (sunward) on black reference",0.152251320687443
"FSP_GUAN_20221021_1708",NA,557,"top of foliage (sunward) on black reference",0.151395491265247
"FSP_GUAN_20221021_1708",NA,558,"top of foliage (sunward) on black reference",0.150523773845231
"FSP_GUAN_20221021_1708",NA,559,"top of foliage (sunward) on black reference",0.149613715493636
"FSP_GUAN_20221021_1708",NA,560,"top of foliage (sunward) on black reference",0.148583107378676
"FSP_GUAN_20221021_1708",NA,561,"top of foliage (sunward) on black reference",0.147325867914787
"FSP_GUAN_20221021_1708",NA,562,"top of foliage (sunward) on black reference",0.146039969105644
"FSP_GUAN_20221021_1708",NA,563,"top of foliage (sunward) on black reference",0.144707150018281
"FSP_GUAN_20221021_1708",NA,564,"top of foliage (sunward) on black reference",0.143278488545948
"FSP_GUAN_20221021_1708",NA,565,"top of foliage (sunward) on black reference",0.141717308745639
"FSP_GUAN_20221021_1708",NA,566,"top of foliage (sunward) on black reference",0.140096877112316
"FSP_GUAN_20221021_1708",NA,567,"top of foliage (sunward) on black reference",0.138372460554648
"FSP_GUAN_20221021_1708",NA,568,"top of foliage (sunward) on black reference",0.136490841216572
"FSP_GUAN_20221021_1708",NA,569,"top of foliage (sunward) on black reference",0.134658086326053
